step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,is_fraud
439,95.63401662747134,6215.590449385222,6142.1546510633525,0.0,63.41324773812351,CASH_OUT,0
421,328.7207163436442,4069.209843210617,3829.1507711346285,3352.2888852029646,3609.285074987214,PAYMENT,0
526,142.97398875021196,6992.071440911836,6883.661948562008,2836.8237836821545,2949.9774403649067,DEBIT,0
359,864.365267820978,5910.624551087847,5204.8010313865225,2516.9856807718133,3279.13769316308,PAYMENT,0
502,190.43044438766282,1846.1981646379072,1671.6021492089308,3199.560656383776,3351.8535147601738,DEBIT,0
610,584.1659612102824,2139.5018670856857,1683.2698272873986,3588.29876695409,4076.095694375455,PAYMENT,0
170,241.58178183620274,5835.302437113785,5647.202553146371,2354.0284648706142,2538.9001037423536,DEBIT,0
79,127.05372316100735,5458.483855814483,5343.781697334741,2781.508812064424,2895.3311757048605,PAYMENT,0
585,141.46607548208868,3059.062187586441,2929.830576813289,1975.2387645486901,2079.032465141484,PAYMENT,0
477,5487.635757323716,7182.350941363681,1951.039185438637,567.7879441529202,6888.694691394452,TRANSFER,1
115,375.0209951389966,5349.066892179495,5030.672601829002,2328.2492093740043,2661.526626402036,PAYMENT,0
224,453.64911999624815,6063.343657095817,5655.057764806796,3247.805703270957,3627.8139341783312,CASH_OUT,0
412,807.6849187170512,4651.421923173444,4004.0506970077195,3651.3735419004006,4393.014487180017,PAYMENT,0
567,800.4199338018349,8956.991559002696,8324.860656587314,3562.640170531913,4274.880290420104,PAYMENT,0
399,644.9411178747513,6774.644524412725,6283.287170683995,1364.1562703162426,1820.964029487902,PAYMENT,0
50,143.39270326886148,6870.108720805559,6735.3747422339875,2448.69435986681,2568.348260536159,CASH_OUT,0
577,349.29616078027925,3486.2682950256676,3237.4793479422233,1671.6353581154149,1924.665342479491,CASH_OUT,0
625,341.77935740116834,7933.941912398604,7611.169959294092,3142.208151543996,3426.323579920316,TRANSFER,0
31,159.42932058214686,7742.890523961912,7590.371525152201,2320.278625836517,2437.5358822489275,CASH_OUT,0
1,103.37629407913866,2387.9106362408506,2299.9756960776112,5386.117273317034,5456.521440457188,PAYMENT,0
98,368.6176180493761,5250.179508916413,4924.4628973142335,1582.4019398825767,1824.6126487139381,TRANSFER,0
659,102.36262553702511,7644.054280727236,7567.404130203652,1943.6494611432279,2027.7185347973787,PAYMENT,0
695,366.370535694359,2347.893113702207,2061.0521332618287,3157.4153742922026,3480.7256130364062,PAYMENT,0
360,231.60970396607033,5849.276011426463,5637.997117129351,1793.5209352220245,1972.644414725804,PAYMENT,0
316,581.6163163739002,6030.68075328918,5527.06451376059,2887.7159861004843,3367.5557395856686,PAYMENT,0
689,590.3524140253439,5026.471376857597,4609.546046157748,2931.251890295095,3491.2540043551962,PAYMENT,0
184,358.1925933132377,7609.943869737661,7278.152273079852,3260.274013146238,3529.1920535903605,TRANSFER,0
7,317.0604455161337,3272.475483833987,3020.6965076722895,1970.6683398131072,2269.8686117399166,PAYMENT,0
632,594.3663465993319,6863.919679334472,6445.082787238707,988.0727908996239,1388.7050677051507,PAYMENT,0
686,883.7142602348066,7129.41422786956,6469.2373486491315,2527.508535973304,3308.81395950446,TRANSFER,0
603,579.1512564795223,4560.642626250692,4150.917131694371,1570.0906824399622,2081.9618075247054,PAYMENT,0
405,495.0723338498124,8184.3071148675635,7777.748167625332,3207.3710088831053,3595.1410398354305,PAYMENT,0
742,801.2859227068074,6120.175777231906,5535.830346076108,4348.357265111841,5024.467002965892,CASH_OUT,0
50,98.51257819131122,3924.9019936394147,3842.035721709623,3191.109424205839,3263.6172060849262,TRANSFER,0
656,49.025822138101425,6856.470042556195,6809.792516626991,1953.428141032264,1999.0975223176777,DEBIT,0
733,244.58457895787393,4312.145791167562,4136.571889450387,3214.68554548926,3442.9156777984144,DEBIT,0
404,777.1837716744212,7774.838934706363,7210.91802560625,3100.0568457594472,3695.6724308711864,PAYMENT,0
210,810.5967078476326,5875.615882537248,5088.318032728654,3996.5895678619236,4599.6683370080955,CASH_OUT,0
152,306.5981131434146,6906.359214853137,6627.707869633337,1574.7083198622136,1787.7852396717356,PAYMENT,0
138,710.2986074039267,6931.05136103582,6284.866003084136,2077.4694269202723,2593.560618882395,PAYMENT,0
78,1209.3655713343396,7263.11010186036,6385.366294502487,1610.1821942663548,2743.728792785929,DEBIT,0
51,240.28902368849648,5620.789840243342,5436.969717055279,3073.3041283717107,3245.567326646012,DEBIT,0
396,391.23399865910636,8484.037908582504,8168.90413364075,884.4499423968973,1167.6500946887172,PAYMENT,0
385,628.3706076088931,6789.305840748094,6176.6081940441145,2061.892933482402,2559.992962096527,PAYMENT,0
81,507.12154027045574,8768.59668167109,8341.249896122243,890.0412731948147,1295.866020067185,PAYMENT,0
503,508.930860436709,6429.500656653345,5991.041722192204,3314.7796213592146,3714.1325167240684,PAYMENT,0
396,807.8982355161087,5901.296306413291,5293.6281634231555,2138.1077017298444,2889.2952591332787,TRANSFER,0
224,692.2828863320376,7672.649361760354,7084.111146437308,2903.905969635838,3531.625201370941,PAYMENT,0
668,137.10437944982183,5743.183180525157,5636.017289008998,2379.822224767301,2471.5905185532506,PAYMENT,0
517,392.24978187782983,2981.1371056385665,2686.543568021962,534.8305048923751,829.6564920718158,PAYMENT,0
283,537.5885777632013,2853.55865561067,2445.5955862969286,1568.2086087519315,1962.247703808549,CASH_OUT,0
629,109.87549232352218,7807.412976156381,7710.81731837769,2382.9280049933122,2468.5632270985416,PAYMENT,0
729,413.0392730953134,8053.098984956641,7709.383285115587,2560.1467478236655,2870.930933811945,PAYMENT,0
338,380.1400073928836,6427.252019038329,6084.801681194081,612.4820464004281,872.2957146969162,CASH_OUT,0
460,650.8506289431076,5616.21926475797,5149.222821111982,2142.216201477779,2728.4042104716614,CASH_OUT,0
718,147.2468054912029,4579.5744586294195,4455.899880909456,1340.5947804881043,1436.8741277430715,TRANSFER,0
339,353.7108023932764,4250.850571360185,3931.252394692483,3806.223940539513,4104.71976413693,PAYMENT,0
80,762.6540010470742,6979.941939505168,6382.1787504610675,0.0,594.4126263844261,PAYMENT,0
307,441.80722747977404,7696.394397973712,7329.408654509844,3094.7039066719,3391.3564549536272,PAYMENT,0
543,469.7839524374043,5290.176704483232,4840.985369212225,1374.5539928561552,1802.0940031683003,PAYMENT,0
729,222.91389726819526,6815.053427122828,6598.317780696787,1740.6957839786298,1924.2263628046471,PAYMENT,0
549,91.82233614567652,5848.262268210128,5767.20966367127,3399.1197087278156,3479.0412762331503,PAYMENT,0
716,219.0428309275594,6263.077422412451,6101.2206888593955,845.7831115152746,1051.055918008044,PAYMENT,0
415,625.3193530126339,4801.3990932209335,4324.201828885309,2013.1631771522725,2592.183476583935,PAYMENT,0
550,97.29637959194201,2754.8655404087945,2678.5034522204073,3298.7050973234336,3379.7409238654054,CASH_OUT,0
104,212.86487687614022,1818.1103638935274,1632.6224848886861,1659.0638489854714,1827.9723462532315,CASH_OUT,0
632,284.35989915204675,6461.8095762089215,6193.455430359163,2545.366462071239,2763.1782023111655,CASH_OUT,0
405,572.0399668787956,3676.284778424086,3246.2974328002174,2940.997046473075,3447.329153378896,PAYMENT,0
21,125.83224896476267,3139.572762078989,3019.509578685247,2252.068296030296,2357.6862742320072,CASH_OUT,0
123,274.2193838901175,7222.303783937841,7012.067963211066,2618.23809916101,2812.016328509131,DEBIT,0
546,304.637659491621,4610.43011880285,4321.800909450316,2730.764516795999,3019.5494767816344,PAYMENT,0
64,362.77055036556015,11108.36874321559,10845.206352209674,2499.076683125177,2811.7600547509037,PAYMENT,0
474,741.1248673754898,3880.1201721167718,3353.1928882418842,632.094596257884,1170.2120243979102,PAYMENT,0
403,196.2193432412768,6808.331463644148,6635.002492802518,2472.0230875308926,2623.6582331826376,PAYMENT,0
344,227.44124593401224,6744.068431051597,6561.446999576344,0.0,182.88004773451894,PAYMENT,0
452,204.30206003430533,8666.790392955958,8499.325784659582,2384.8434102606734,2537.02681907059,PAYMENT,0
500,250.05104974559492,9773.850344759223,9545.366500370385,2440.6430049286623,2635.1030536394123,PAYMENT,0
598,584.0092453170389,6906.14665647281,6470.674462048499,3155.4450817411507,3680.655449445734,PAYMENT,0
401,35.136755910383684,6416.236202235755,6388.227119281915,3986.9363315113733,4014.51422592477,PAYMENT,0
153,36.028778039412266,5933.869902881815,5907.048738568138,1239.0623288696354,1263.7787059256018,TRANSFER,0
656,434.6754339531988,5292.962140899739,4920.931082909843,1892.949347541519,2176.2858556732517,TRANSFER,0
694,576.0468758263086,7201.597692024748,6746.006762772198,1404.6900612295085,1906.1278875670168,PAYMENT,0
143,333.64535010514953,6031.554110157417,5777.567484441469,3819.2729291909427,4120.313213372738,PAYMENT,0
425,584.0271339760184,4303.892431837654,3848.892685975608,1204.6580826956051,1659.6897758926789,PAYMENT,0
356,567.6903073489934,4427.459308813329,3889.080410764369,1991.4496225988114,2361.999689526249,TRANSFER,0
480,140.9992981094182,5353.986265625927,5228.6957784408405,4194.222839833071,4311.5052745818875,DEBIT,0
46,233.37966200966179,6128.9844598283935,5919.9374458548,1825.9777138221866,2029.3749946941423,DEBIT,0
125,430.60613729011754,6953.91977597857,6617.238541438306,3102.6765159566335,3384.755291262328,PAYMENT,0
121,79.54707851605976,5342.305240271251,5283.628976136646,2997.061259964395,3065.62731163052,PAYMENT,0
596,141.4904005698938,8137.285038035605,8029.295491057513,1891.8822523011138,1993.680437138839,PAYMENT,0
460,268.03250971753715,6352.159676680733,6125.961899015981,1340.7650370114443,1543.8961909331963,CASH_OUT,0
490,429.28505144306797,6646.225206692642,6327.746334769508,2977.9257569027577,3284.5506265041276,PAYMENT,0
235,110.57771278767775,7736.678511313089,7656.608868778081,3943.4750439941063,4045.4506376209088,CASH_OUT,0
138,394.65558721811925,5824.571765533107,5445.007765243738,945.5689166503519,1266.756345537546,PAYMENT,0
73,124.04462594871075,9946.846080687337,9849.639041205099,1668.015505614009,1756.6641364925547,PAYMENT,0
374,367.8213004278628,7502.208130098465,7171.257705742742,877.369681199031,1159.2981612038488,PAYMENT,0
563,225.49157318170953,6065.437523905299,5890.9489219001025,3621.362566021738,3814.669161577989,TRANSFER,0
288,233.3961965104575,5469.317156486538,5270.820161433504,3297.8215103191433,3483.0016232847693,TRANSFER,0
725,84.483906609912,7160.7023550043605,7081.40305905425,3968.2005675637593,4045.3342177079558,PAYMENT,0
743,577.3493453998642,5979.263368905803,5484.129335083759,2810.8256050076943,3286.0754511877217,TRANSFER,0
51,697.5637692537122,9467.198022009325,8810.943305168114,2896.970112247537,3529.1894704837478,TRANSFER,0
733,782.2326791389507,4663.7425063074,3963.8932261937225,2277.9073365061117,2935.0370602246458,CASH_OUT,0
572,81.57066895020398,6247.5458506092955,6179.578319954844,1748.5285757102788,1825.358104788978,PAYMENT,0
440,933.0813550584489,6610.548458407255,5711.811702024399,4248.998468249934,5054.535681196117,PAYMENT,0
145,271.92144676673473,5666.246116501143,5467.749211734956,2444.1350740184334,2660.8857827803154,TRANSFER,0
287,468.76958710827785,578.0416265503618,237.25641386727176,302.5430300842345,708.3175278139864,DEBIT,0
616,172.76519091071052,6187.633229001907,6058.258949009577,937.6871570536159,1090.4562598688435,CASH_OUT,0
355,704.1660574744408,6872.489867518495,6242.078484722609,2788.2299146309915,3287.140161195853,CASH_OUT,0
676,83.9474824691371,5083.330335372239,5021.02730892763,2187.591919666833,2243.193753960363,PAYMENT,0
198,423.79616587231135,4706.862392353133,4355.0388954718255,1620.8007015809908,1990.4039264564685,TRANSFER,0
231,414.65364140741696,6737.694495327807,6441.929085324772,3140.5607268682393,3462.598154104355,PAYMENT,0
576,349.5852707020809,6262.423030858292,6003.740047091874,2712.5742726301933,3038.460322292414,PAYMENT,0
91,325.7255969782638,7320.360994508677,7029.740843837936,2405.7752306921207,2688.378262519358,PAYMENT,0
375,149.73483179951654,4499.173533800678,4387.919162226643,5181.53822417331,5312.800626831018,CASH_OUT,0
252,403.4645204823594,5444.842649522659,5104.995852126074,781.7797844382042,1103.990181166118,CASH_OUT,0
415,305.4885432614004,6271.9751101110405,5998.4355463364,1142.1870107682698,1371.9534444964374,PAYMENT,0
123,827.4182479461863,8558.697504829795,7811.074412081882,0.0,636.7681037187376,PAYMENT,0
34,672.1969781361188,7546.965268828387,7045.05880416904,2911.785751210222,3538.021289296516,CASH_OUT,0
573,335.14307072996985,7015.409849686734,6694.993927485243,4860.599197578349,5137.533952991713,TRANSFER,0
64,203.44140852167038,5857.98077580517,5682.58910424982,2769.932402941424,2932.1255220657217,TRANSFER,0
287,62.84703168528168,4606.645392977292,4559.082139685852,2340.5229439376326,2389.7620230287125,PAYMENT,0
160,411.7664361950306,8237.58503321859,7845.275119975434,2804.09564822753,3157.8326418123047,DEBIT,0
521,1066.2724207888475,4643.176782327015,3722.689371698666,2276.7182286037155,3228.285899242856,CASH_OUT,0
327,330.1260758694275,3832.746864292882,3597.359141566305,3342.2656538453416,3636.822514865958,PAYMENT,0
744,297.39858179118517,3285.8879992353313,3061.463561158217,3161.955578816491,3387.956440467231,TRANSFER,0
326,359.66942816573936,5174.702347501245,4835.922572364357,3667.137362516997,3926.1765127842123,CASH_OUT,0
198,4885.483124240007,5083.524846606143,1.6020651179739116,715.5211275196448,5986.695554039041,DEBIT,1
632,294.0754540872955,5672.641831576236,5388.915928370782,3466.205086470893,3714.4347280224115,CASH_OUT,0
614,240.52927222643874,6876.210267673827,6691.723664592028,1690.8708402016687,1852.321010004659,PAYMENT,0
580,593.4539318388832,8654.623988015326,8203.58163347018,3102.6980911910155,3568.837096609394,PAYMENT,0
340,524.8494910081484,3525.896847687656,3086.752501379876,3280.8903786918354,3730.550541075854,PAYMENT,0
473,680.1869267315516,5967.790037278648,5334.500152228737,1124.7511807662627,1719.5026349400052,PAYMENT,0
205,367.11861548859116,7496.747694970787,7188.630541242725,3347.849188019864,3664.9335392561256,PAYMENT,0
24,666.063002246902,2288.5520549826338,1637.9913363641494,1470.2945760750176,2087.9707507564904,TRANSFER,0
67,310.45776980632724,6587.783746422767,6314.224884657758,2316.316218366044,2536.244842550265,PAYMENT,0
411,448.5602967954738,3475.125849912473,3038.0171082402085,2787.369879595561,3096.8481016879873,PAYMENT,0
178,100.00616180066315,6286.797189579839,6211.057170675463,2608.3274641140365,2680.230572527062,PAYMENT,0
733,616.4155013677997,7180.603707630816,6643.168011915852,1626.1550051608772,2094.674659867771,PAYMENT,0
48,287.2555460440423,6167.895124927647,5909.687689694474,3653.35292682218,3854.114333052147,CASH_OUT,0
372,35.58768572072307,5354.993325728839,5323.128822450655,1364.1510331627655,1397.0888501788554,CASH_OUT,0
419,580.8153641199845,7240.488491203336,6789.549876196423,1947.5439070190614,2388.465813045875,TRANSFER,0
411,825.1572344138077,6114.8438013041705,5400.707057801883,2695.8160567695722,3254.4319317073523,PAYMENT,0
379,146.51462979202904,5453.954419885223,5321.977519072287,3514.90033661845,3618.141287525709,PAYMENT,0
36,407.4358643165725,7274.827711904874,6943.253970989711,4576.83659593367,4957.930108532599,DEBIT,0
495,977.2634419598165,6410.684076174406,5685.702064762256,3258.9314195354673,3926.7514876294545,TRANSFER,0
196,798.7176682801751,3882.377647598446,3116.3244388135686,1071.734066458524,1633.3776681194165,PAYMENT,0
194,275.33891119278286,5271.251595904573,5070.474783319966,543.2136406792445,799.5454270939753,TRANSFER,0
451,681.095249501184,8258.228614640608,7701.133183249584,953.1388189029931,1569.574630446887,PAYMENT,0
584,837.3893826965306,7594.785668871948,6921.380844145886,2874.5767966611547,3649.3154149361435,TRANSFER,0
644,439.40492805161665,6676.458086360808,6343.589759042848,3180.737146049887,3589.6881541896846,DEBIT,0
638,407.8879030546181,4681.501888012703,4314.715207579494,918.096246761166,1287.3481071540627,PAYMENT,0
567,372.3903916204972,3417.8349937381654,3089.463827232518,1613.9789014135317,1925.4729111016375,PAYMENT,0
320,577.9553490514738,6802.066174482301,6303.3899546289485,0.0,506.027496880654,PAYMENT,0
623,110.69238333969486,4621.617072582599,4534.441620443006,2244.5335388747653,2339.299483262041,PAYMENT,0
674,343.28402455023905,5934.419564102698,5618.926896137821,1670.0954364929353,1948.0929077768815,PAYMENT,0
589,174.7234095497582,2837.3750262874855,2689.846987917622,3373.272901658394,3488.426339382775,DEBIT,0
3,383.94436258748516,6773.116688700317,6499.865363099807,1840.310672247147,2198.804099769708,PAYMENT,0
466,711.0606367569876,5682.543775236172,5015.314278826727,3018.9768121928078,3617.3524425272976,PAYMENT,0
681,234.31408489416776,3992.1044483065302,3791.2251460726243,1171.708288977941,1363.9627521529046,CASH_OUT,0
396,580.1640382311273,8594.441623618417,8179.287321769727,2474.2930013143396,2994.9334821708744,TRANSFER,0
61,502.8100251014723,6179.546239418575,5699.0431367809315,2891.065055227543,3336.134507704207,TRANSFER,0
267,223.80126402024297,7413.199433653241,7234.906372908604,3561.8109774623936,3723.9319245939955,DEBIT,0
521,241.72944418126272,10613.54839917754,10419.651623929853,1221.088812631955,1400.7530422431623,CASH_OUT,0
602,394.6952597494202,6082.24438281315,5726.67351247515,2920.745265942055,3187.5115687183747,PAYMENT,0
461,119.08169847038248,8092.23250313283,8006.186961177735,699.8914052207326,788.2866047981713,PAYMENT,0
324,512.1023677285517,3934.972588086732,3509.3992012505837,3155.744994154365,3574.282605572128,PAYMENT,0
383,453.9559905876707,5833.190045717978,5428.8466349921455,937.8909739960889,1256.0083382062955,TRANSFER,0
402,427.26183546815236,5782.759408543968,5412.595998427532,1813.023717609613,2112.715158956269,PAYMENT,0
736,255.61678296668845,6306.213513081884,6124.0433594274355,1887.5476842975581,2102.9928678430542,TRANSFER,0
744,72.09305483145818,4840.271023882632,4778.213347500195,3797.184247445246,3855.3388760390453,TRANSFER,0
333,626.5510344355373,6501.845510160026,5937.173540461811,3303.0010018286202,3864.4331383317626,PAYMENT,0
211,411.0054336702594,6062.939814192646,5719.957992522604,1957.3330832752863,2260.731105572059,TRANSFER,0
171,18.50098691618672,6115.424437735411,6100.7178635721,1932.2807101220333,1949.2278743454183,PAYMENT,0
316,518.0382743726537,3585.1935401863175,3139.4384910059557,0.0,377.53541425396566,PAYMENT,0
120,5171.437242530947,6658.60282610821,9.882873625491515,988.6201317925539,6232.398913553885,CASH_OUT,1
61,443.6347021562172,3461.260130085963,3130.670447684174,1634.9668664486285,1999.6692968127222,PAYMENT,0
238,212.00458769253598,3228.4059886004497,3024.7338182525923,4551.158765372029,4726.246316623822,CASH_OUT,0
251,122.25991267250558,6014.086441587658,5894.830502150134,1424.7829245527641,1518.2528563160606,PAYMENT,0
557,828.1043111875695,2200.1784449789925,1434.895667850279,2533.3398943866187,3199.8160802058283,TRANSFER,0
667,505.7278889747814,7717.072627338326,7322.724054023859,3036.5307884061017,3410.9387170566242,PAYMENT,0
246,287.09515107927183,8695.674516698913,8452.935034818991,4042.644159180947,4282.326165150912,PAYMENT,0
201,13.508930656382294,6272.964165392425,6261.823196983625,1578.050788252931,1588.5649592334603,PAYMENT,0
289,349.39799299115424,3099.041695684325,2778.194763603323,2291.229062210471,2621.9077768585653,DEBIT,0
623,120.92738487989799,6621.176834881506,6508.708978285202,1965.4330395031488,2061.0190168314134,TRANSFER,0
237,280.55300113649383,5256.848154215958,5054.021676608974,3196.757665327741,3447.7250493499305,TRANSFER,0
400,1073.826231970159,3867.6666078850785,2839.0504958212186,1398.1570526248775,2246.648011156632,TRANSFER,0
343,331.79504218434136,6761.581123657168,6488.699661007194,3395.2021762038603,3675.2633684023795,TRANSFER,0
404,196.54403133375305,7128.793152776111,6966.605784142265,177.98755606884833,353.90618398956894,PAYMENT,0
373,59.35981631221875,7387.026959074281,7329.981980298068,1008.2413365261691,1054.0783848047208,TRANSFER,0
732,109.99692175028267,3712.0251043026647,3632.683319096308,1315.6573534323552,1407.9097645677905,CASH_OUT,0
102,652.4362446760748,5774.440273165106,5301.987873869906,2132.464652377929,2649.4892597234066,DEBIT,0
348,118.75625134008257,5800.24392671975,5689.480426308727,4217.272765599158,4327.395722440322,PAYMENT,0
485,497.7734859633847,4126.156994803953,3650.6143673620822,2137.526596326792,2503.112422057128,PAYMENT,0
227,941.8261954145981,9517.596250625791,8836.64103341873,2205.0580982386455,3062.7388038958234,CASH_OUT,0
367,268.5880158147058,7426.908719059905,7171.825062263207,1481.0554665172026,1701.0468433319454,PAYMENT,0
480,519.0614999365857,6433.773700898312,6057.040441370194,978.4348784873159,1355.4939170734456,PAYMENT,0
595,309.35067568829265,8501.309892533565,8263.206121845942,1270.862935212905,1546.481198644269,TRANSFER,0
374,164.6019791089229,4696.955890471128,4550.177181781515,3404.6002675870213,3539.106554367298,PAYMENT,0
531,471.62048354718206,6504.670468147178,6101.431202236553,2574.6551585056723,3012.1637472345164,DEBIT,0
354,201.45830956437055,7116.965033108233,6950.960968168964,2071.3205280443503,2241.865447288984,PAYMENT,0
321,123.80540426314069,5373.578366994856,5283.677194278263,2316.7767688670883,2403.448023829618,PAYMENT,0
665,459.33241738800524,5791.923560904405,5388.372483506367,669.8610253045551,977.5755331628197,PAYMENT,0
281,328.896459795498,5511.985582850466,5209.737333104334,2997.302266818691,3306.390788840204,TRANSFER,0
549,142.58888458785722,8619.950252758184,8482.418614420922,0.0,123.35927851240005,DEBIT,0
161,257.7496890383861,6706.016828886645,6471.325297694531,3107.4857170886316,3322.396150951567,TRANSFER,0
311,209.0866692352723,4283.63224481586,4120.975915820008,2447.7619737308555,2590.4206907329403,PAYMENT,0
126,157.27860385758004,6823.443523015324,6711.929937882096,2839.1517319813684,2969.287748192365,PAYMENT,0
136,459.8975709940603,9670.135428407337,9247.360928368276,999.7766642001038,1359.3739446281597,PAYMENT,0
236,358.5554952082902,4562.371997562386,4257.013486005801,1269.9289042067192,1534.1154407397455,TRANSFER,0
55,169.6501128950245,7267.305765051099,7105.784370725873,2391.14772759718,2509.9613880641364,TRANSFER,0
463,288.3809193598754,6228.156606759525,6006.518084308237,6365.382182411717,6627.612606766992,TRANSFER,0
185,808.8458859175146,4057.4915981313657,3292.3395362501383,3089.11448511194,3825.2973462072496,CASH_OUT,0
475,134.7445236086063,2407.9884790798424,2292.63376282726,1152.5698426312665,1279.7926959264166,PAYMENT,0
727,279.11331460478016,6090.788948801681,5877.532298596089,3598.7255840637677,3810.863862976761,CASH_OUT,0
690,244.42826272471063,4208.636964086893,4034.6713039702367,1359.3096346146742,1546.5812144318472,TRANSFER,0
86,130.88072671388335,10324.368854608558,10203.222911642859,4246.547679911645,4361.904767725827,PAYMENT,0
458,878.3160549404855,6921.0424331683525,6209.21700505864,2198.6974882925538,2978.8671203517592,PAYMENT,0
743,213.59462127433807,8420.516748176731,8247.785630717653,3752.383390936846,3911.911731735508,PAYMENT,0
519,387.52026685216066,4971.826349280156,4612.177411056935,1560.8352165693427,1875.1603815897736,PAYMENT,0
473,126.30187761467504,8579.1888584122,8486.847757931204,1698.0980761962114,1808.3814007942938,CASH_OUT,0
596,679.6088916729755,5749.090645955922,5139.499062938842,0.0,441.8515189728016,TRANSFER,0
366,187.84610705632838,5146.942393141229,4985.1795162854705,1876.4687525052775,2003.031311429249,PAYMENT,0
524,403.03728673385353,5167.961972702799,4863.980099637476,2807.6882034064656,3181.0672103157913,TRANSFER,0
632,334.8754979500979,6492.8073336978305,6239.249183874973,2363.2977164134804,2599.366043343828,PAYMENT,0
437,1340.542864818206,7273.403547872997,6101.270683575121,3197.956510507314,4338.994887920603,PAYMENT,0
226,506.6858835863059,5316.485502554414,4908.809833307161,1441.6317998202064,1906.2009882577795,PAYMENT,0
571,113.73261656550345,7042.24646203398,6944.135961832242,2932.0702065113846,3007.9438851175364,PAYMENT,0
41,180.83603007404858,7136.754003790433,6964.484965058614,2921.3185236820495,3059.7324056219554,DEBIT,0
503,720.6104669989627,7303.9838606324665,6602.203805480362,2145.621045282908,2637.383005157836,DEBIT,0
132,60.63646941718514,6258.4672872615465,6209.423810733132,2543.275847982946,2600.352773995323,PAYMENT,0
12,69.43491276145933,9285.257568088222,9228.332268432594,1984.0812519074436,2048.298477146153,PAYMENT,0
596,897.0861620162253,9072.736836624694,8443.078614628974,1679.4125635883572,2314.2926453444493,PAYMENT,0
596,349.7090568393219,6759.248755926578,6495.554379345871,4163.236616263014,4409.9416701617065,CASH_OUT,0
432,341.1489822463293,7658.904336388456,7373.839247070058,1273.8262148787937,1556.5675863587696,PAYMENT,0
14,294.62764381818346,8078.334760104708,7843.213978313212,2536.4391596031487,2752.176930563965,DEBIT,0
349,171.8270519896296,7126.269608425719,6997.159909753114,2539.2552812562744,2691.8656285343754,TRANSFER,0
332,985.0761468738318,6344.157535001159,5535.452806194861,2336.868504260072,3039.4564867542767,PAYMENT,0
565,416.6024597365227,7316.215331356634,6928.957103340152,1447.6768132487164,1801.0143450181272,TRANSFER,0
642,62.113704371693196,6090.444071800313,6033.288049025324,2470.877157377305,2519.272580055143,CASH_OUT,0
358,156.95663149898024,7803.281242185537,7692.3362609607,891.1252734055986,996.7407034370397,CASH_OUT,0
519,255.61189738814792,5506.941444064077,5258.082507755848,1646.4325278446577,1831.4819927472279,PAYMENT,0
352,231.29039593216248,7541.810854353676,7361.123631837572,1097.873442897144,1277.607204189184,PAYMENT,0
684,280.5481257072637,7026.272253126818,6796.819702893059,1455.7158058553869,1661.8557146620958,PAYMENT,0
682,144.27626037147283,6578.414013501078,6449.633732958944,2765.7650535138473,2863.0114760814026,PAYMENT,0
543,148.19125403524106,6409.231176381439,6301.710075036565,2095.0260642989224,2192.9161789631326,PAYMENT,0
426,34.96994741088297,5760.149340300043,5727.614577038289,3166.9927002499644,3191.091559482724,PAYMENT,0
372,478.0918271392733,7029.5180433827545,6653.430309245665,1883.0389672540405,2336.244759120137,CASH_OUT,0
484,423.5298051118318,5694.410355533078,5373.8076134496605,3005.91405147612,3296.269806568652,PAYMENT,0
269,344.0866997879063,6533.611236946782,6239.71021102615,3258.626464855637,3548.737741178771,PAYMENT,0
474,1023.2197296934985,5088.383322840534,4209.223880005638,0.0,862.5157902553125,PAYMENT,0
17,215.3922941367597,5420.450104480152,5246.847757302315,4345.845947745265,4502.246688497719,CASH_OUT,0
205,110.4571566237176,5804.256811740858,5719.096732454873,2886.697379523893,2976.326264290386,PAYMENT,0
537,314.57584774578703,8753.523486470021,8512.257575437827,2086.1598667430617,2354.5130594478055,PAYMENT,0
743,305.9359657137229,8708.740353887404,8471.661774919985,1408.1604260794584,1652.272121453484,DEBIT,0
143,760.3490194695826,9321.208169276782,8633.959174295927,3919.3566259602303,4532.533337268682,CASH_OUT,0
31,292.9128591545383,4659.590802499977,4440.6031592239415,2559.3515809153823,2791.1066322386937,PAYMENT,0
262,252.10755452689222,6851.677697901399,6667.589653582484,3178.0068307531665,3345.461969978186,PAYMENT,0
237,233.8569463734936,3746.7404456355034,3520.8304807471454,3188.518796964749,3344.951460778167,PAYMENT,0
741,653.1348530638315,2580.399267717735,2120.807549482121,270.9399885157918,719.9780856767377,PAYMENT,0
257,311.6794846708988,10682.853504834671,10454.704417027919,2797.8209949303064,3009.4333124105087,PAYMENT,0
687,216.504226936321,7132.658269028069,6925.337154882875,2059.2195774020533,2218.634936104028,TRANSFER,0
729,139.45133912731157,7310.815651456961,7206.63214804669,2364.879468464075,2455.777639087209,PAYMENT,0
6,305.5669511773637,4360.790537968553,4104.718841512218,2778.0741655026955,2984.26329013172,CASH_OUT,0
447,751.7777801618046,8635.499468602693,8008.251204602063,2522.485760560396,3055.4102544893726,PAYMENT,0
203,495.06270610900344,11415.856529782697,10986.920627090441,3956.623807201373,4348.8263882679385,PAYMENT,0
279,94.26606781196571,6038.4369982438375,5972.374723392325,3355.7143246449295,3445.089383579489,PAYMENT,0
318,348.1410894306702,5203.584921993976,4888.023701143703,2493.769254719329,2761.797622481778,PAYMENT,0
